number|headword|en|ru|tk
1736|条件|condition; requirement|условие; требование|şert; talap
1737|听力|hearing; listening comprehension|слух; аудирование|eşidiş; diňläp düşünmek
1738|听众|listeners; audience|слушатели; аудитория|diňleýjiler
1739|停|stop; pause|останавливаться; прекращать|durmak; saklanmak
1740|停车|park; stop a vehicle|парковать; останавливать транспорт|ulagy duruzmak; ulag goýmak
1741|停车场|car park; parking lot|парковка; автостоянка|ulag duralgasy
1742|停止|stop; cease|прекращать; останавливаться|bes etmek; durmak
1743|通|be open; go through; connect; understand|проходить; быть открытым; соединять; понимать|geçmek; açyk bolmak; birleşmek; düşünmek
1744|通过|pass through; pass; by means of|проходить; сдавать; посредством|geçmek; tabşyrmak; arkaly
1745|通知|notify; notice|уведомлять; извещение|habar bermek; bildiriş
1746|童年|childhood|детство|çagalyk
1747|同时|at the same time; simultaneously|одновременно; в то же время|şol bir wagtda; bir wagtyň özünde
1748|同样|same; equally|одинаковый; так же|birmeňzeş; edil şonuň ýaly
1749|桶|bucket; barrel|ведро; бочка|bedre; çelek
1750|痛|painful; ache; hurt|болеть; болезненный|agyrmak; agyryly
1751|头痛|have a headache; troublesome|болеть головой; головная боль; затруднительный|kelläň agyrmak; kelle agyry; kyn
1752|图|picture; diagram; map|рисунок; схема; карта|surat; çyzgy; karta
1753|图片|picture; image|изображение; картинка|surat; şekil
1754|土|soil; earth; rustic|земля; почва; деревенский|toprak; ýer; oba mahsus
1755|推|push; recommend|толкать; рекомендовать|iteklemek; maslahat bermek
1756|推迟|postpone; delay|откладывать; переносить|soňa goýmak; gijikdirmek
1757|推出|launch; introduce; bring out|выпускать; представлять; выводить на рынок|hödürlemek; satuwa çykarmak
1758|脱|take off; shed; escape from|снимать; сбрасывать; избавляться|çykarmak; sypyrmak; dynmak
1759|袜子|sock; socks|носок; носки|jorap
1760|外出|go out; leave home|выходить; уезжать из дома|daşary çykmak; öýden gitmek
1761|外套|coat; jacket; outer garment|пальто; куртка; верхняя одежда|daşky eşik; penjek; palto
1762|完全|complete; entirely|полный; совершенно; полностью|doly; bütinleý
1763|晚安|good night|спокойной ночи|gijäň rahat bolsun
1764|晚餐|dinner; evening meal|ужин|agşamlyk nahary
1765|网购|shop online|покупать через интернет|internetden söwda etmek
1766|往往|often; more often than not|часто; как правило|köplenç; adatça
1767|网页|web page|веб-страница|web sahypa
1768|网友|online friend; internet user|интернет-знакомый; пользователь сети|internet dosty; internet ulanyjysy
1769|网址|website address; URL|адрес сайта; URL|web salgysy; URL
1770|危险|danger; dangerous|опасность; опасный|howp; howply
1771|为1|do; be; become; serve as|делать; быть; становиться; служить в качестве|etmek; bolmak; öwrülmek; bolup hyzmat etmek
1772|味|taste; flavour; smell|вкус; привкус; запах|tagam; ys
1773|味道|taste; flavour; smell|вкус; запах|tagam; ys
1774|卫生|hygiene; sanitary; clean|гигиена; санитарный; чистый|arassaçylyk; arassa
1775|温度|temperature|температура|temperatura; gyzgynlyk derejesi
1776|闻|smell; hear about|нюхать; чуять; узнавать по слухам|ys almak; eşitmek
1777|文件|document; file|документ; файл|resminama; faýl
1778|文章|article; essay; written work|статья; сочинение; текст|makala; düzme; ýazgy
1779|文字|writing; script; written characters|письменность; письменный текст; знаки|ýazuw; ýazgy; harplar
1780|污染|pollute; pollution|загрязнять; загрязнение|hapalamak; hapalanma
1781|无|not have; without; no|не иметь; без; нет|ýok; ýok bolmak; -syz
1782|无法|be unable to; have no way to|не иметь возможности; невозможно|başarmazlyk; mümkinçiligi bolmazlyk
1783|无聊|bored; boring; pointless|скучающий; скучный; бессмысленный|içi gysýan; içgysgynç; manysyz
1784|无论|no matter; regardless of|независимо от; несмотря на|garamazdan; tapawudy ýok
1785|午餐|lunch; midday meal|обед|günortanlyk nahary
1786|误会|misunderstand; misunderstanding|неправильно понимать; недоразумение|ýalňyş düşünmek; düşünişmezlik
1787|吸|inhale; suck; absorb|вдыхать; сосать; впитывать|dem almak; sormak; siňdirmek
1788|西部|western part; the west|западная часть; запад|günbatar bölegi; günbatar
1789|西红柿|tomato|помидор|pomidor
1790|吸引|attract; draw attention|привлекать; притягивать|özüne çekmek; gyzyklandyrmak
1791|细|thin; fine; detailed|тонкий; мелкий; подробный|inçe; ownuk; jikme-jik
1792|细心|careful; attentive|внимательный; тщательный|ünsli; seresap
1793|下降|fall; descend; decrease|снижаться; опускаться; уменьшаться|aşak düşmek; peselmek; azalmak
1794|鲜|fresh; bright|свежий; яркий|ter; täze; açyk reňkli
1795|鲜花|fresh flowers|живые цветы|ter güller
1796|咸|salty|солёный|duzly
1797|现金|cash|наличные деньги|nagt pul
1798|羡慕|envy; admire|завидовать; восхищаться|höwes etmek; göwni gitmek
1799|线上|online|онлайн; в интернете|onlaýn; internet arkaly
1800|线下|offline; in person|офлайн; очно|oflaýn; ýüzbe-ýüz
1801|现有|existing; currently available|имеющийся; существующий|bar bolan; häzirki bar
1802|香|fragrant; tasty|ароматный; вкусный|hoşboý ysly; tagamly
1803|相比|compare; compared with|сравнивать; по сравнению с|deňeşdirmek; deňeşdirilende
1804|相反|opposite; on the contrary|противоположный; напротив|ters; tersine
1805|相互|mutually; each other|взаимно; друг друга|özara; biri-birine
1806|相同|same; identical|одинаковый; совпадающий|birmeňzeş; meňzeş
1807|详细|detailed|подробный; детальный|jikme-jik; giňişleýin
1808|响|make a sound; ring; loud|звучать; звонить; громкий|ses çykarmak; ýaňlanmak; gaty sesli
1809|想法|idea; thought; opinion|идея; мысль; мнение|pikir; garaýyş
1810|项|measure word for items, tasks and projects|счётное слово для пунктов, задач и проектов|bentler, wezipeler we taslamalar üçin sanaw sözi
1811|消息|news; message|новость; сообщение|habar; maglumat
1812|小吃|snack; local speciality food|закуска; местная уличная еда|ýeňil nahar; ýerli tagam
1813|小伙子|young man; lad|парень; молодой человек|ýigit; ýaş oglan
1814|小说|novel; fiction|роман; художественная проза|roman; çeper kyssa
1815|小组|small group; team|группа; небольшая команда|kiçi topar
1816|效果|effect; result|эффект; результат|täsir; netije
1817|笑话|joke; laugh at; ridicule|шутка; анекдот; высмеивать|degişme; gülkünç waka; üstünden gülmek
1818|血|blood|кровь|gan
1819|心|heart; mind|сердце; душа; сознание|ýürek; göwün; aň
1820|辛苦|hard; tiring; work hard|тяжёлый; утомительный; усердно трудиться|agyr; ýadadyjy; köp zähmet çekmek
1821|心情|mood; state of mind|настроение; душевное состояние|keýp; ruhy ýagdaý
1822|信号|signal|сигнал|signal; yşarat
1823|信息|information; message|информация; сведения|maglumat; habar
1824|信心|confidence; faith|уверенность; вера в успех|ynam; özüňe ynam
1825|兴奋|excited; exhilarated; excite|возбуждённый; воодушевлённый; возбуждать|tolgunýan; joşgunly; tolgundyrmak
1826|星星|star; stars|звезда; звёзды|ýyldyz
1827|醒|wake up; become aware|просыпаться; осознавать|oýanmak; aňmak
1828|性|suffix expressing a property or quality|суффикс свойства или характера (-ность)|häsiýet ýa-da sypat bildirýän goşulma (-lyk)
1829|性别|sex; gender|пол|jyns
1830|幸福|happiness; happy|счастье; счастливый|bagt; bagtly
1831|性格|personality; character|характер; личностные черты|häsiýet; gylyk
1832|兄弟|brothers|братья|doganlar (erkek)
1833|熊|bear|медведь|aýy
1834|修|repair; build; study|ремонтировать; строить; изучать|bejermek; gurmak; öwrenmek
1835|修理|repair; mend|чинить; ремонтировать|bejermek; abatlamak
1836|许多|many; much|много; многие|köp; köpsanly
1837|学费|tuition fee|плата за обучение|okuw tölegi
1838|学院|college; institute; faculty|институт; колледж; факультет|institut; kollej; fakultet
1839|压|press; weigh down; suppress|давить; прижимать; подавлять|basmak; gysmak; basyp ýatyrmak
1840|压力|pressure; stress|давление; стресс|basyş; dartgynlyk
1841|牙膏|toothpaste|зубная паста|diş pastasy
1842|亚洲|Asia|Азия|Aziýa
1843|烟|smoke; tobacco; cigarette|дым; табак; сигарета|tüsse; temmäki; çilim
1844|盐|salt|соль|duz
1845|严格|strict; rigorous; enforce strictly|строгий; требовательный; строго соблюдать|berk; talapkär; berk berjaý etmek
1846|研究|research; study; examine|исследовать; изучать|barlamak; öwrenmek; ylmy iş geçirmek
1847|研究生|postgraduate student|магистрант; аспирант|magistratura ýa-da doktorantura talyby
1848|严重|serious; severe|серьёзный; тяжёлый|çynlakaý; agyr
1849|演|perform; act; play a role|играть роль; выступать|sahnada çykyş etmek; keşp oýnamak
1850|演唱|sing; perform a song|петь; исполнять песню|aýdym aýtmak; aýdym ýerine ýetirmek
1851|演出|perform on stage; give a performance|выступать; давать представление|çykyş etmek; tomaşa görkezmek
1852|眼镜|glasses; spectacles|очки|äýnek
1853|眼前|before one's eyes; at present|перед глазами; в данный момент|gözüň öňünde; häzirki wagtda
1854|演员|actor; actress; performer|актёр; актриса; артист|aktýor; aktrisa; artist
1855|阳光|sunlight; sunshine|солнечный свет|gün şöhlesi
1856|养成|develop; cultivate (a habit)|вырабатывать; формировать привычку|endik döretmek; terbiýelemek
1857|样子|appearance; manner; look|вид; облик; манера|görnüş; keşp; boluş
1858|邀请|invite|приглашать|çagyrmak; myhmançylyga çagyrmak
1859|要是|if; supposing|если; если бы|eger; eger-de
1860|钥匙|key|ключ|açar
1861|也许|perhaps; maybe|возможно; может быть|belki; mümkin
1862|夜|night|ночь|gije
1863|夜晚|night; night-time|ночь; ночное время|gije; gijeki wagt
1864|叶子|leaf; leaves|лист растения; листья|ýaprak
1865|一切|everything; all|всё; всякий|hemme zat; ähli
1866|已|already|уже|eýýäm
1867|以内|within; no more than|в пределах; не более|çäginde; içinde
1868|意见|opinion; suggestion; objection|мнение; предложение; возражение|pikir; teklip; garşylyk
1869|一生|one's whole life; lifetime|вся жизнь; целая жизнь|tutuş ömür; ömürboýy
1870|艺术|art|искусство|sungat
1871|因此|therefore; consequently|поэтому; вследствие этого|şonuň üçin; şeýlelikde
1872|引起|cause; arouse; lead to|вызывать; возбуждать; приводить к|sebäp bolmak; döretmek; oýarmak
1873|印象|impression|впечатление|täsir; ýatda galan keşp
1874|赢|win; gain|побеждать; выигрывать|ýeňmek; utmak
1875|赢得|win; earn; gain|завоёвывать; заслуживать; добиваться|gazanmak; eýe bolmak
1876|应聘|apply for a job|откликаться на вакансию; устраиваться на работу|işe girmek üçin ýüz tutmak
1877|勇敢|brave; courageous|смелый; храбрый|batyr; gaýduwsyz
1878|永远|forever; always|навсегда; вечно|hemişe; baky
1879|用来|be used to; be used for|служить для; использоваться для|üçin ulanmak; niýetlenmek
1880|用于|be used in; be used for|использоваться в; применяться для|üçin ulanmak; ulanylmak
1881|优点|advantage; strong point|достоинство; преимущество|artykmaçlyk; gowy tarap
1882|幽默|humorous; witty|юмористический; остроумный|degişgen; gülküli
1883|优秀|excellent; outstanding|отличный; выдающийся|ajaýyp; tapawutlanýan
1884|由|from; by; through; be up to|из; от; кем-либо; посредством|-dan; tarapyndan; arkaly
1885|油|oil; fat; petrol|масло; жир; бензин|ýag; nebit; benzin
1886|尤其|especially; particularly|особенно; в особенности|esasan-da; aýratyn-da
1887|游玩|go sightseeing; have fun on an outing|гулять; осматривать достопримечательности|gezelenç etmek; aýlanmak
1888|由于|because of; owing to|из-за; вследствие; поскольку|sebäpli; zerarly
1889|友好|friendly; amicable|дружественный; дружелюбный|dostlukly; mähirli
1890|友情|friendship; friendly feelings|дружба; дружеские чувства|dostluk; dostluk duýgusy
1891|有趣|interesting; amusing|интересный; занимательный|gyzykly; täsin
1892|有效|be effective; be valid|быть действенным; иметь силу|netijeli bolmak; güýji bolmak
1893|友谊|friendship|дружба|dostluk
1894|有着|have; possess|иметь; обладать|bar bolmak; eýe bolmak
1895|愉快|pleasant; happy; cheerful|приятный; радостный; весёлый|ýakymly; şat; şadyýan
1896|于是|thereupon; so; as a result|тогда; вследствие этого; и вот|şonda; şeýlelikde
1897|与|with; and|с; и|bilen; we
1898|语法|grammar|грамматика|grammatika
1899|预习|prepare a lesson in advance|готовиться к уроку заранее|sapaga öňünden taýýarlanmak
1900|原来|original; originally; it turns out|прежний; первоначально; оказывается|asyl; ilkibaşda; görüp otursaň
1901|原谅|forgive; excuse|прощать; извинять|bagyşlamak
1902|原因|reason; cause|причина|sebäp
1903|远离|keep away from; be far from|держаться подальше; быть далеко от|uzak durmak; daşda bolmak
1904|院长|head of an institute; dean; hospital director|директор института; декан; главврач|institutyň ýolbaşçysy; dekan; baş lukman
1905|院子|courtyard; yard|двор|howly
1906|约|arrange to meet; approximately|договариваться о встрече; приблизительно|duşuşyk bellemek; takmynan
1907|约会|make an appointment; date; appointment|назначать встречу; свидание; встреча|duşuşyk bellemek; duşuşyk
1908|月饼|mooncake|юэбин; лунный пряник|aý kökesi; ýuebin
1909|阅读|read|читать|okamak
1910|月份|month (of the year)|месяц года|ýylyň aýy
1911|云|cloud|облако|bulut
1912|允许|allow; permit|разрешать; позволять|rugsat bermek
1913|杂志|magazine|журнал|žurnal
1914|再次|again; once more|снова; ещё раз|ýene-de; gaýtadan
1915|再说|discuss later; besides; moreover|обсудить позже; кроме того|soň gürleşmek; üstesine-de
1916|暂时|temporary; for the time being|временный; пока|wagtlaýyn; häzirlikçe
1917|暂停|pause; suspend temporarily|приостанавливать; делать паузу|wagtlaýyn duruzmak; säginmek
1918|早餐|breakfast|завтрак|ertirlik
1919|早晨|morning; early morning|утро; раннее утро|säher; irden
1920|责任|responsibility; duty|ответственность; обязанность|jogapkärçilik; borç
1921|增加|increase; add|увеличивать; добавлять|artdyrmak; goşmak
1922|增长|grow; increase|расти; возрастать|ösmek; artmak
1923|招聘|recruit; hire|нанимать; набирать сотрудников|işe almak; işgär gözlemek
1924|着|ignite; come into contact; succeed in (result complement)|загораться; достигать; результативное дополнение|ýanmak; degmek; netijäni bildirýän goşmaça
1925|着火|catch fire|загораться|ot almak; ýanmak
1926|者|one who; a person (nominalising suffix)|тот, кто; лицо (суффикс деятеля)|edýän adam; -çy (adam bildirýän goşulma)
1927|真正|true; real; truly|настоящий; подлинный; действительно|hakyky; çyn; hakykatdan
1928|整|whole; complete; exact|целый; полный; ровно|tutuş; doly; takyk
1929|整个|whole; entire|весь; целый|tutuş; bütin
1930|整理|put in order; sort out|приводить в порядок; систематизировать|tertibe salmak; düzgünleşdirmek
1931|证|certificate; proof|удостоверение; свидетельство; доказательство|şahadatnama; güwänama; subutnama
1932|正常|normal; regular|нормальный; обычный|kadaly; adaty
1933|正好|just right; exactly; happen to|как раз; в самый раз; случайно совпадать|edil; tüýs; gabat gelmek
1934|证件|identity documents; certificate|документы; удостоверение|resminama; şahsyýetnama
1935|证明|prove; proof; certificate|доказывать; доказательство; справка|subut etmek; subutnama; güwänama
1936|正确|correct; right|правильный; верный|dogry
1937|正式|formal; official|официальный; формальный|resmi
1938|之1|literary structural particle similar to 的|книжная определительная частица, близкая к 的|的 bilen meňzeş ýazuw dilindäki baglanyşdyryjy kömekçi söz
1939|支持|support; back|поддерживать|goldamak
1940|支付|pay; make a payment|платить; оплачивать|tölemek; töleg geçirmek
1941|之后|after; afterwards|после; впоследствии|soň; soňra
1942|之间|between; among|между; среди|arasynda
1943|之前|before; previously|до; прежде|öň; öňünden
1944|知识|knowledge|знания|bilim
1945|之中|in; among; in the course of|внутри; среди; в ходе|içinde; arasynda; dowamynda
1946|值|be worth; worthwhile|стоить; иметь ценность; выгодный|gymmaty bolmak; degmek
1947|值得|be worth; deserve|стоить того; заслуживать|degmek; mynasyp bolmak
1948|直接|direct; immediate|прямой; непосредственный|göni; gönüden-göni
1949|植物|plant; vegetation|растение; растительность|ösümlik
1950|职业|occupation; profession|профессия; занятие|kär; hünär
1951|指|point at; refer to; indicate|указывать; означать; подразумевать|görkezmek; aňlatmak
1952|指出|point out; indicate|указывать; отмечать|belläp geçmek; görkezmek
1953|只好|have no choice but to|быть вынужденным; остаётся только|mejbur bolmak; başga alaç bolmazlyk
1954|纸巾|paper tissue; napkin|бумажная салфетка|kagyz süpürgiç; salfetka
1955|质量|quality; mass (physics)|качество; масса (в физике)|hil; massa (fizikada)
1956|至少|at least|по меньшей мере; хотя бы|iň azyndan; bolmanda
1957|中餐|Chinese food; Chinese meal|китайская кухня; китайская еда|hytaý nahary; hytaý aşhanasy
1958|中年|middle age|средний возраст|orta ýaş
1959|种|plant; grow; cultivate|сажать; выращивать|ekmek; ösdürmek
1960|重|heavy; weight; serious|тяжёлый; вес; серьёзный|agyr; agram; çynlakaý
1961|重点|key point; focus; especially|главное; акцент; в первую очередь|esasy nokat; esasy üns; aýratyn-da
1962|重视|attach importance to; value|придавать значение; ценить|ähmiýet bermek; gadyr goýmak
1963|周围|around; surroundings|вокруг; окрестности|töwerek; daş-töwerek
1964|主意|idea; plan; decision|идея; замысел; решение|pikir; niýet; çözgüt
1965|祝|wish; offer good wishes|желать; поздравлять|arzuw etmek; gutlamak
1966|祝贺|congratulate|поздравлять|gutlamak
1967|著名|famous; well-known|знаменитый; известный|meşhur; belli
1968|专门|specially; specialised|специально; специализированный|ýörite; ýöriteleşdirilen
1969|专业|speciality; major; professional|специальность; профиль; профессиональный|hünär; ugur; hünärli
1970|转|turn; change direction; transfer|поворачивать; менять направление; передавать|öwürmek; ugruny üýtgetmek; geçirmek
1971|转发|forward; repost|пересылать; делать репост|başga birine ibermek; gaýtadan paýlaşmak
1972|转机1|change planes; make a connecting flight|пересаживаться на другой самолёт|başga uçara münmek; uçar çalyşmak
1973|赚|earn; make a profit|зарабатывать; получать прибыль|gazanmak; girdeji almak
1974|装|pack; load; install; pretend|упаковывать; грузить; устанавливать; притворяться|gaplamak; ýüklemek; gurnamak; bolşuna salmak
1975|准|accurate; exact; certain|точный; верный; наверняка|takyk; dogry; hökman
1976|准确|accurate; precise|точный; безошибочный|takyk; dogry
1977|准时|punctual; on time|пунктуальный; вовремя|wagtynda; takyk wagtda
1978|资料|materials; information; data|материалы; сведения; данные|materiallar; maglumatlar
1979|仔细|careful; attentive; detailed|внимательный; тщательный; подробный|ünsli; seresap; jikme-jik
1980|自|from; since|из; от; с (времени)|-dan; bäri
1981|自然|nature; natural; naturally|природа; естественный; естественно|tebigat; tebigy; elbetde
1982|自习|study on one's own; private study|заниматься самостоятельно; самоподготовка|özbaşdak taýýarlanmak
1983|自信|self-confidence; confident; believe in oneself|уверенность в себе; уверенный; верить в себя|özüňe ynam; özüne ynamly; özüňe ynanmak
1984|自学|teach oneself; self-study|обучаться самостоятельно|özbaşdak öwrenmek
1985|总结|summarise; review; summary|подводить итоги; обобщать; итог|jemlemek; netije çykarmak; jemleme
1986|租|rent; hire; lease|арендовать; сдавать в аренду|kireýine almak; kireýine bermek
1987|组|group; set; organise|группа; комплект; формировать|topar; toplum; guramak
1988|最终|final outcome; in the end|конечный итог; в итоге|ahyrky netije; ahyrynda
1989|尊重|respect; honour|уважать; почтительный|hormatlamak; hormat goýmak
1990|左右|left and right; approximately; influence|слева и справа; около; влиять|sag we çep; töweregi; täsir etmek
1991|座|seat; stand; measure word for buildings and mountains|сиденье; основание; счётное слово для зданий и гор|oturgyç; esas; jaýlar we daglar üçin sanaw sözi
1992|做法|way of doing; method|способ действия; метод|usul; iş ediş usuly
1993|作家|writer; author|писатель|ýazyjy
1994|做梦|dream; have a dream|видеть сон; мечтать|düýş görmek; arzuw etmek
1995|作品|work; creation (art or literature)|произведение; творческая работа|eser; döredijilik işi
1996|作为1|act as; serve as; in the capacity of|выступать в качестве; служить; как|hökmünde bolmak; bolup hyzmat etmek; hökmünde
1997|座位|seat; place to sit|сидячее место; сиденье|oturylýan ýer; oturgyç
1998|作文|write a composition; composition; essay|писать сочинение; сочинение|düzme ýazmak; düzme
1999|作用|effect; function; act on|действие; функция; воздействовать|täsir; wezipe; täsir etmek
2000|作者|author; creator|автор; создатель|awtor; dörediji
